,Players,Team,Location,Opponent,Opponent Conference,Power,Top 25,,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,OPP ACTIVE VALUE,OPP HISTORICAL VALUE,TEAM ACTIVE VALUE,TEAM HISTORICAL VALUE,Doubles,Double Doube,Triple Double,0-3+ FG,Perfect 2 FG min 3,Perfect 3 FG min 3,Points Leader,Def Reb Leader,Off Reb Leader,Steal Leader,Assist Leader,Foul Trouble,20+ minutes,20+ points,SM,Line,Clutch ,Overtime,Attendance,Player Points,Top 7,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,Player Name
Team:,,,,,,,,,Sum:,Sum:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sum:,,,,,,,,,,,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Count (Unique):
,Ubongabasi Etim,Central Arkansas,AWAY,Western Illinois,Ohio Valley,0,0,Starter,1,6,1,1,0,0,0,0,0,0,0,0,1,2,2,0,11.431,0,6.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7.5,1,0,753,0,TRUE,1,6,1,1,0,0,0,0,0,0,0,0,1,2,2,Ubongabasi Etim
Central Connecticut,,,,,,,,,15,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,15,549,69,161,13,50,34,49,13,61,30,27,29,35,185,8
,Abdul Momoh,Central Connecticut,AWAY,Providence,Big East,1,,Starter,1,35,3,5,0,0,5,6,2,3,0,2,1,0,11,,45.336,,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-4,18.5,1,0,"9,806",0,TRUE,1,35,3,5,0,0,5,6,2,3,0,2,1,0,11,Abdul Momoh
,Abdul Momoh,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Starter,1,34,4,5,0,0,1,4,2,9,1,1,2,3,9,,23.074,,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,1,34,4,5,0,0,1,4,2,9,1,1,2,3,9,Abdul Momoh
,Abdul Momoh,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Starter,1,29,1,5,0,0,0,0,2,3,1,0,2,0,2,0,13.033,0,11.702,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18,2.5,0,0,"2,173",0,TRUE,1,29,1,5,0,0,0,0,2,3,1,0,2,0,2,Abdul Momoh
,Brody Limric,Central Connecticut,AWAY,Providence,Big East,1,,Bench,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,,45.336,,11.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,18.5,1,0,"9,806",0,FALSE, , , , , , , , , , , , , , , , 
,Darin Smith Jr.,Central Connecticut,AWAY,Providence,Big East,1,,Starter,1,19,0,3,0,2,0,1,0,2,0,0,0,4,0,,45.336,,11.702,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-4,18.5,1,0,"9,806",0,TRUE,1,19,0,3,0,2,0,1,0,2,0,0,0,4,0,Darin Smith Jr.
,Darin Smith Jr.,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Bench,0,21,6,8,1,2,0,0,1,1,0,2,1,2,13,,23.074,,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,0,21,6,8,1,2,0,0,1,1,0,2,1,2,13,Darin Smith Jr.
,Darin Smith Jr.,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Bench,0,15,5,8,0,2,1,1,1,2,0,0,0,2,11,0,13.033,0,11.702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,2.5,0,0,"2,173",0,TRUE,0,15,5,8,0,2,1,1,1,2,0,0,0,2,11,Darin Smith Jr.
,Davonte Sweatman,Central Connecticut,AWAY,Providence,Big East,1,,Bench,0,16,0,3,0,0,2,2,0,1,0,1,0,0,2,,45.336,,11.702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,18.5,1,0,"9,806",0,TRUE,0,16,0,3,0,0,2,2,0,1,0,1,0,0,2,Davonte Sweatman
,Davonte Sweatman,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Bench,0,23,5,6,1,1,0,1,0,1,2,2,1,1,11,,23.074,,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,0,23,5,6,1,1,0,1,0,1,2,2,1,1,11,Davonte Sweatman
,Davonte Sweatman,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Bench,0,26,3,6,0,2,0,1,0,1,4,2,1,0,6,0,13.033,0,11.702,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18,2.5,0,0,"2,173",0,TRUE,0,26,3,6,0,2,0,1,0,1,4,2,1,0,6,Davonte Sweatman
,Devin Haid,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Starter,1,21,3,6,1,4,0,0,0,5,0,1,4,1,7,,23.074,,11.702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,1,21,3,6,1,4,0,0,0,5,0,1,4,1,7,Devin Haid
,Devin Haid,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Starter,1,14,2,5,0,3,0,0,0,0,2,0,0,1,4,0,13.033,0,11.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,2.5,0,0,"2,173",0,TRUE,1,14,2,5,0,3,0,0,0,0,2,0,0,1,4,Devin Haid
,Devin Haid,Central Connecticut,AWAY,Providence,Big East,1,,Bench,0,29,2,9,0,1,5,5,2,6,1,1,1,2,9,,45.336,,11.702,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-4,18.5,1,0,"9,806",0,TRUE,0,29,2,9,0,1,5,5,2,6,1,1,1,2,9,Devin Haid
,James Jones,Central Connecticut,AWAY,Providence,Big East,1,,Bench,0,11,0,0,0,0,0,0,1,4,1,1,1,1,0,,45.336,,11.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,18.5,1,0,"9,806",0,FALSE, , , , , , , , , , , , , , , , 
,James Jones,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Bench,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,,23.074,,11.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16.5,1,0,2124,0,FALSE, , , , , , , , , , , , , , , , 
,James Jones,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Bench,0,24,2,3,0,1,1,2,2,2,1,0,1,0,5,0,13.033,0,11.702,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18,2.5,0,0,"2,173",0,FALSE, , , , , , , , , , , , , , , , 
,Jayden Brown,Central Connecticut,AWAY,Providence,Big East,1,,Starter,1,22,1,9,0,4,2,4,0,2,0,1,1,4,4,,45.336,,11.702,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-4,18.5,1,0,"9,806",0,TRUE,1,22,1,9,0,4,2,4,0,2,0,1,1,4,4,Jayden Brown
,Jayden Brown,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Starter,1,31,5,15,3,9,0,0,0,1,2,0,2,3,13,,23.074,,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,1,31,5,15,3,9,0,0,0,1,2,0,2,3,13,Jayden Brown
,Jayden Brown,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Starter,1,29,6,9,2,4,1,2,1,3,1,1,4,2,15,0,13.033,0,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-18,2.5,0,0,"2,173",0,TRUE,1,29,6,9,2,4,1,2,1,3,1,1,4,2,15,Jayden Brown
,Joe Ostrowsky,Central Connecticut,AWAY,Providence,Big East,1,,Starter,1,29,3,7,0,0,2,2,2,1,1,3,1,3,8,,45.336,,11.702,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4,18.5,1,0,"9,806",0,TRUE,1,29,3,7,0,0,2,2,2,1,1,3,1,3,8,Joe Ostrowsky
,Joe Ostrowsky,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Starter,1,34,2,7,1,4,2,2,0,5,5,1,0,2,7,,23.074,,11.702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16.5,1,0,2124,0,TRUE,1,34,2,7,1,4,2,2,0,5,5,1,0,2,7,Joe Ostrowsky
,Joe Ostrowsky,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Starter,1,31,3,7,2,4,0,0,0,4,2,4,2,1,8,0,13.033,0,11.702,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-18,2.5,0,0,"2,173",0,TRUE,1,31,3,7,2,4,0,0,0,4,2,4,2,1,8,Joe Ostrowsky
,Jordan Jones,Central Connecticut,AWAY,Saint Joseph's,A10,0,,Starter,1,32,3,10,1,4,6,7,0,5,6,1,1,3,13,,23.074,,11.702,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,16.5,1,0,2124,0,TRUE,1,32,3,10,1,4,6,7,0,5,6,1,1,3,13,Jordan Jones
,Jordan Jones,Central Connecticut,AWAY,Providence,Big East,1,,Starter,1,36,8,18,0,1,5,6,0,2,0,3,1,1,21,,45.336,,11.702,1,0,0,0,0,0,1,0,0,1,0,0,1,1,-4,18.5,1,0,"9,806",0,TRUE,1,36,8,18,0,1,5,6,0,2,0,3,1,1,21,Jordan Jones
,Jordan Jones,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Starter,1,23,4,10,1,3,2,5,0,4,2,1,4,0,11,0,13.033,0,11.702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-18,2.5,0,0,"2,173",0,TRUE,1,23,4,10,1,3,2,5,0,4,2,1,4,0,11,Jordan Jones
,Max Frazier,Central Connecticut,NEUTRAL,Northeastern,CAA,0,0,Bench,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.033,0,11.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,2.5,0,0,"2,173",0,FALSE, , , , , , , , , , , , , , , , 
Central Michigan,,,,,,,,,20,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,18,740,90,210,32,104,45,67,32,87,62,35,50,64,257,8
,Anthony Pritchard,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Starter,1,34,5,11,1,6,1,1,0,3,6,6,5,3,12,,16.889,,9.536,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6.5,1,0,1903,0,TRUE,1,34,5,11,1,6,1,1,0,3,6,6,5,3,12,Anthony Pritchard
,Anthony Pritchard,Central Michigan,AWAY,Marquette,Big East,0,0,Starter,1,33,3,8,0,2,0,1,2,3,6,1,5,3,6,0,48.524,0,9.536,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-8,26.5,0,0,"14,757",0,TRUE,1,33,3,8,0,2,0,1,2,3,6,1,5,3,6,Anthony Pritchard
,Anthony Pritchard,Central Michigan,AWAY,George Mason,A10,0,0,Starter,1,34,7,13,1,2,6,7,0,1,5,5,0,2,21,0,11.913,0,9.536,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,13.5,1,0,2248,0,TRUE,1,34,7,13,1,2,6,7,0,1,5,5,0,2,21,Anthony Pritchard
,Anthony Pritchard,Central Michigan,HOME,Stony Brook,CAA,0,,Starter,1,36,5,10,0,4,2,4,0,3,6,5,2,2,12,,20.781,,9.536,1,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,-5.5,1,0,2002,0,TRUE,1,36,5,10,0,4,2,4,0,3,6,5,2,2,12,Anthony Pritchard
,Bryan Ndjonga,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Starter,1,26,2,6,0,3,2,2,3,4,1,0,1,1,6,,16.889,,9.536,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,6.5,1,0,1903,0,TRUE,1,26,2,6,0,3,2,2,3,4,1,0,1,1,6,Bryan Ndjonga
,Bryan Ndjonga,Central Michigan,AWAY,Marquette,Big East,0,0,Starter,1,10,0,2,0,2,0,2,1,1,3,1,3,1,0,0,48.524,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.5,0,0,"14,757",0,TRUE,1,10,0,2,0,2,0,2,1,1,3,1,3,1,0,Bryan Ndjonga
,Bryan Ndjonga,Central Michigan,AWAY,George Mason,A10,0,0,Starter,1,15,2,3,1,1,0,0,0,2,0,0,1,5,5,0,11.913,0,9.536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.5,1,0,2248,0,TRUE,1,15,2,3,1,1,0,0,0,2,0,0,1,5,5,Bryan Ndjonga
,Bryan Ndjonga,Central Michigan,HOME,Stony Brook,CAA,0,,Starter,1,22,2,6,1,3,0,2,1,2,2,0,3,4,5,,20.781,,9.536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-5.5,1,0,2002,0,TRUE,1,22,2,6,1,3,0,2,1,2,2,0,3,4,5,Bryan Ndjonga
,Cayden Vasko,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Starter,1,31,4,8,2,6,0,0,1,2,5,3,1,3,10,,16.889,,9.536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.5,1,0,1903,0,TRUE,1,31,4,8,2,6,0,0,1,2,5,3,1,3,10,Cayden Vasko
,Cayden Vasko,Central Michigan,AWAY,Marquette,Big East,0,0,Starter,1,29,2,7,1,3,3,3,1,3,2,1,5,3,8,0,48.524,0,9.536,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-8,26.5,0,0,"14,757",0,TRUE,1,29,2,7,1,3,3,3,1,3,2,1,5,3,8,Cayden Vasko
,Cayden Vasko,Central Michigan,AWAY,George Mason,A10,0,0,Starter,1,33,2,7,2,5,0,0,1,4,4,0,0,1,6,0,11.913,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.5,1,0,2248,0,TRUE,1,33,2,7,2,5,0,0,1,4,4,0,0,1,6,Cayden Vasko
,Cayden Vasko,Central Michigan,HOME,Stony Brook,CAA,0,,Starter,1,36,2,7,2,4,0,0,2,5,6,2,4,3,6,,20.781,,9.536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-5.5,1,0,2002,0,TRUE,1,36,2,7,2,4,0,0,2,5,6,2,4,3,6,Cayden Vasko
,Damarion Bonds,Central Michigan,AWAY,Marquette,Big East,0,0,Bench,0,20,2,7,1,5,0,1,0,3,0,0,2,1,5,0,48.524,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-8,26.5,0,0,"14,757",0,TRUE,0,20,2,7,1,5,0,1,0,3,0,0,2,1,5,Damarion Bonds
,Damarion Bonds,Central Michigan,AWAY,George Mason,A10,0,0,Bench,0,20,4,9,2,6,0,0,2,3,0,0,0,1,10,0,11.913,0,9.536,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13.5,1,0,2248,0,TRUE,0,20,4,9,2,6,0,0,2,3,0,0,0,1,10,Damarion Bonds
,Damarion Bonds,Central Michigan,HOME,Stony Brook,CAA,0,,Bench,0,10,4,5,2,3,0,0,2,1,0,0,0,0,10,,20.781,,9.536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,2002,0,TRUE,0,10,4,5,2,3,0,0,2,1,0,0,0,0,10,Damarion Bonds
,Hunter Harding,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Starter,1,8,2,2,0,0,0,0,1,1,2,0,0,0,4,,16.889,,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,1,0,1903,0,FALSE, , , , , , , , , , , , , , , , 
,Hunter Harding,Central Michigan,HOME,Stony Brook,CAA,0,,Starter,1,17,4,6,0,1,1,1,2,4,0,0,1,3,9,,20.781,,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,2002,0,FALSE, , , , , , , , , , , , , , , , 
,Hunter Harding,Central Michigan,AWAY,Marquette,Big East,0,0,Bench,0,14,1,1,0,0,0,0,0,2,1,0,2,3,2,0,48.524,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.5,0,0,"14,757",0,FALSE, , , , , , , , , , , , , , , , 
,Hunter Harding,Central Michigan,AWAY,George Mason,A10,0,0,Bench,0,8,2,2,0,0,0,0,0,0,0,1,0,2,4,0,11.913,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.5,1,0,2248,0,FALSE, , , , , , , , , , , , , , , , 
,Jakobi Heady,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Starter,1,38,5,12,3,9,1,2,2,6,1,1,3,2,14,,16.889,,9.536,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,6.5,1,0,1903,0,TRUE,1,38,5,12,3,9,1,2,2,6,1,1,3,2,14,Jakobi Heady
,Jakobi Heady,Central Michigan,AWAY,Marquette,Big East,0,0,Starter,1,38,4,12,1,8,2,2,0,6,2,0,2,1,11,0,48.524,0,9.536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-8,26.5,0,0,"14,757",0,TRUE,1,38,4,12,1,8,2,2,0,6,2,0,2,1,11,Jakobi Heady
,Jakobi Heady,Central Michigan,AWAY,George Mason,A10,0,0,Starter,1,38,3,8,1,4,3,3,2,5,6,3,2,1,10,0,11.913,0,9.536,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,13.5,1,0,2248,0,TRUE,1,38,3,8,1,4,3,3,2,5,6,3,2,1,10,Jakobi Heady
,Jakobi Heady,Central Michigan,HOME,Stony Brook,CAA,0,,Starter,1,37,6,13,2,6,1,3,2,6,0,1,1,2,15,,20.781,,9.536,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,-5.5,1,0,2002,0,TRUE,1,37,6,13,2,6,1,3,2,6,0,1,1,2,15,Jakobi Heady
,Kyler Vanderjagt,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Bench,0,30,4,8,3,6,5,5,0,1,1,1,0,1,16,,16.889,,9.536,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,6.5,1,0,1903,0,TRUE,0,30,4,8,3,6,5,5,0,1,1,1,0,1,16,Kyler Vanderjagt
,Kyler Vanderjagt,Central Michigan,AWAY,Marquette,Big East,0,0,Bench,0,31,6,10,3,4,4,5,1,2,1,2,3,5,19,0,48.524,0,9.536,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-8,26.5,0,0,"14,757",0,TRUE,0,31,6,10,3,4,4,5,1,2,1,2,3,5,19,Kyler Vanderjagt
,Kyler Vanderjagt,Central Michigan,AWAY,George Mason,A10,0,0,Bench,0,24,2,6,1,1,0,0,0,1,0,1,1,3,5,0,11.913,0,9.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.5,1,0,2248,0,TRUE,0,24,2,6,1,1,0,0,0,1,0,1,1,3,5,Kyler Vanderjagt
,Kyler Vanderjagt,Central Michigan,HOME,Stony Brook,CAA,0,,Bench,0,26,2,7,0,3,1,2,0,1,0,0,0,1,5,,20.781,,9.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-5.5,1,0,2002,0,TRUE,0,26,2,7,0,3,1,2,0,1,0,0,0,1,5,Kyler Vanderjagt
,Shaedon Simpson,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Bench,0,7,1,2,0,1,0,0,0,2,0,0,1,0,2,,16.889,,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,1,0,1903,0,FALSE, , , , , , , , , , , , , , , , 
,Shaedon Simpson,Central Michigan,HOME,Stony Brook,CAA,0,,Bench,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.781,,9.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,2002,0,FALSE, , , , , , , , , , , , , , , , 
,Ugnius Jarusevicius,Central Michigan,AWAY,Marquette,Big East,0,0,Starter,1,25,3,5,0,1,5,7,2,12,0,1,2,3,11,0,48.524,0,9.536,2,1,0,0,0,0,0,1,1,0,0,0,1,0,-8,26.5,0,0,"14,757",0,TRUE,1,25,3,5,0,1,5,7,2,12,0,1,2,3,11,Ugnius Jarusevicius
,Ugnius Jarusevicius,Central Michigan,AWAY,George Mason,A10,0,0,Starter,1,25,3,13,2,7,1,2,1,3,4,1,0,4,9,0,11.913,0,9.536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,13.5,1,0,2248,0,TRUE,1,25,3,13,2,7,1,2,1,3,4,1,0,4,9,Ugnius Jarusevicius
,Ugnius Jarusevicius,Central Michigan,AWAY,South Alabama,Sun Belt,0,,Bench,0,24,3,3,0,0,4,7,2,2,1,0,1,3,10,,16.889,,9.536,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,6.5,1,0,1903,0,TRUE,0,24,3,3,0,0,4,7,2,2,1,0,1,3,10,Ugnius Jarusevicius
,Ugnius Jarusevicius,Central Michigan,HOME,Stony Brook,CAA,0,,Bench,0,15,3,4,0,0,4,6,4,2,0,0,3,5,10,,20.781,,9.536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-5.5,1,0,2002,0,TRUE,0,15,3,4,0,0,4,6,4,2,0,0,3,5,10,Ugnius Jarusevicius
Charleston,,,,,,,,,15,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,12,519,73,152,19,50,48,65,17,70,39,12,40,52,213,8
,AJ Smith,Charleston,HOME,Liberty,CUSA,0,0,Starter,1,16,0,4,0,0,2,2,1,1,0,0,0,0,2,0,35.501,0,45.913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-21,1.5,0,0,"4,858",0,FALSE, , , , , , , , , , , , , , , , 
,AJ Smith,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Starter,1,13,1,4,0,1,3,4,0,2,1,0,3,2,5,,11.826,,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-3.5,0,0,0,0,FALSE, , , , , , , , , , , , , , , , 
,Ante Brzovic,Charleston,HOME,South Florida,American,0,,Starter,1,35,12,20,1,2,9,10,2,7,4,0,2,5,34,,20.689,,45.913,1,0,0,0,0,0,1,1,0,0,0,1,1,1,15,-4.5,0,0,5457,0,TRUE,1,35,12,20,1,2,9,10,2,7,4,0,2,5,34,Ante Brzovic
,Ante Brzovic,Charleston,HOME,Liberty,CUSA,0,0,Starter,1,28,4,13,1,1,1,2,1,6,0,1,5,2,10,0,35.501,0,45.913,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-21,1.5,0,0,"4,858",0,TRUE,1,28,4,13,1,1,1,2,1,6,0,1,5,2,10,Ante Brzovic
,Ante Brzovic,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Starter,1,36,11,16,1,2,4,8,0,9,4,1,5,4,27,,11.826,,45.913,1,0,0,0,0,0,1,1,0,0,0,1,1,1,10,-3.5,0,0,0,0,TRUE,1,36,11,16,1,2,4,8,0,9,4,1,5,4,27,Ante Brzovic
,CJ Fulton,Charleston,HOME,South Florida,American,0,,Starter,1,33,4,6,3,4,5,5,0,5,6,2,2,2,16,,20.689,,45.913,1,0,0,0,0,1,0,0,0,1,1,0,1,0,15,-4.5,0,0,5457,0,TRUE,1,33,4,6,3,4,5,5,0,5,6,2,2,2,16,CJ Fulton
,CJ Fulton,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Starter,1,34,6,12,3,6,2,2,1,1,7,0,1,2,17,,11.826,,45.913,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10,-3.5,0,0,0,0,TRUE,1,34,6,12,3,6,2,2,1,1,7,0,1,2,17,CJ Fulton
,CJ Fulton,Charleston,HOME,Liberty,CUSA,0,0,Bench,0,20,2,4,1,2,0,0,1,1,4,2,0,1,5,0,35.501,0,45.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-21,1.5,0,0,"4,858",0,TRUE,0,20,2,4,1,2,0,0,1,1,4,2,0,1,5,CJ Fulton
,Derrin Boyd,Charleston,HOME,Liberty,CUSA,0,0,Starter,1,24,0,5,0,2,1,2,0,0,2,1,1,1,1,0,35.501,0,45.913,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-21,1.5,0,0,"4,858",0,FALSE, , , , , , , , , , , , , , , , 
,Deywilk Tavarez,Charleston,HOME,South Florida,American,0,,Starter,1,34,4,12,1,4,3,4,0,6,4,2,3,4,12,,20.689,,45.913,1,0,0,0,0,0,0,0,0,1,0,1,1,0,15,-4.5,0,0,5457,0,TRUE,1,34,4,12,1,4,3,4,0,6,4,2,3,4,12,Deywilk Tavarez
,Deywilk Tavarez,Charleston,HOME,Liberty,CUSA,0,0,Starter,1,27,3,8,1,3,0,0,0,1,0,0,2,1,7,0,35.501,0,45.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-21,1.5,0,0,"4,858",0,TRUE,1,27,3,8,1,3,0,0,0,1,0,0,2,1,7,Deywilk Tavarez
,Deywilk Tavarez,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Starter,1,28,5,7,3,3,4,4,0,3,1,0,0,4,17,,11.826,,45.913,1,0,0,0,0,1,0,0,0,0,0,1,1,0,10,-3.5,0,0,0,0,TRUE,1,28,5,7,3,3,4,4,0,3,1,0,0,4,17,Deywilk Tavarez
,Djordje Curcic,Charleston,HOME,South Florida,American,0,,Bench,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,,20.689,,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-4.5,0,0,5457,0,FALSE, , , , , , , , , , , , , , , , 
,Djordje Curcic,Charleston,HOME,Liberty,CUSA,0,0,Bench,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,35.501,0,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1.5,0,0,"4,858",0,FALSE, , , , , , , , , , , , , , , , 
,Djordje Curcic,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Bench,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.826,,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-3.5,0,0,0,0,FALSE, , , , , , , , , , , , , , , , 
,Elijah Jones,Charleston,HOME,South Florida,American,0,,Bench,0,12,2,2,0,0,0,0,1,2,0,0,1,4,4,,20.689,,45.913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,-4.5,0,0,5457,0,TRUE,0,12,2,2,0,0,0,0,1,2,0,0,1,4,4,Elijah Jones
,Elijah Jones,Charleston,HOME,Liberty,CUSA,0,0,Bench,0,17,1,2,0,0,0,0,1,3,1,0,1,1,2,0,35.501,0,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1.5,0,0,"4,858",0,TRUE,0,17,1,2,0,0,0,0,1,3,1,0,1,1,2,Elijah Jones
,Elijah Jones,Charleston,NEUTRAL,Southern Illinois,Missouri Valley,0,,Bench,0,21,2,3,0,0,1,4,4,4,2,1,4,5,5,,11.826,,45.913,0,0,0,0,0,0,0,0,1,0,0,1,1,0,10,-3.5,0,0,0,0,TRUE,0,21,2,3,0,0,1,4,4,4,2,1,4,5,5,Elijah Jones
,Evan Kilminster,Charleston,HOME,Liberty,CUSA,0,0,Bench,0,10,0,1,0,0,2,2,0,0,0,1,0,1,2,0,35.501,0,45.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1.5,0,0,"4,858",0,FALSE, , , , , , , , , , , , , , , , 
,Jaxon Prunty,Charleston,HOME,South Florida,American,0,,Starter,1,29,2,7,1,4,4,5,0,1,0,1,2,3,9,,20.689,,45.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,-4.5,0,0,5457,0,TRUE,1,29,2,7,1,4,4,5,0,1,0,1,2,3,9,Jaxon Prunty
